x[m],z[m],|B|
-0.00383838383838384,-0.000263157894736842,2.07914420805875e-05
-0.00343434343434343,-0.000263157894736842,2.45511563521989e-05
-0.00303030303030303,-0.000263157894736842,2.79689971119825e-05
-0.00262626262626263,-0.000263157894736842,3.10711010594673e-05
-0.00222222222222222,-0.000263157894736842,3.39391003187062e-05
-0.00181818181818182,-0.000263157894736842,3.66931758335517e-05
-0.00141414141414141,-0.000263157894736842,3.94781842150799e-05
-0.00101010101010101,-0.000263157894736842,4.24557969294029e-05
-0.000606060606060606,-0.000263157894736842,4.58038163918091e-05
-0.000202020202020202,-0.000263157894736842,4.97232834721601e-05
0.000202020202020202,-0.000263157894736842,5.44549166432605e-05
0.000606060606060606,-0.000263157894736842,6.03091678557943e-05
0.00101010101010101,-0.000263157894736842,6.77200058790974e-05
0.00141414141414141,-0.000263157894736842,7.73450872799011e-05
0.00181818181818182,-0.000263157894736842,9.02642217775125e-05
0.00222222222222222,-0.000263157894736842,0.000108402945772146
0.00262626262626263,-0.000263157894736842,0.000135522386766649
0.00303030303030303,-0.000263157894736842,0.00017982126878029
0.00343434343434343,-0.000263157894736842,0.000261973592308156
0.00383838383838384,-0.000263157894736842,0.000446494172968472
0.00424242424242424,-0.000263157894736842,0.00101731447441814
0.00464646464646465,-0.000263157894736842,0.00418369442851813
0.00505050505050505,-0.000263157894736842,0.0140997421442012
0.00545454545454545,-0.000263157894736842,0.00161272896844283
0.00585858585858586,-0.000263157894736842,0.000613618380697929
0.00626262626262626,-0.000263157894736842,0.000780094371651577
0.00666666666666667,-0.000263157894736842,0.000846716673777942
0.00707070707070707,-0.000263157894736842,0.000887532982036548
0.00747474747474748,-0.000263157894736842,0.000889255697153653
0.00787878787878788,-0.000263157894736842,0.000905320446533584
0.00828282828282828,-0.000263157894736842,0.000881668245772512
0.00868686868686869,-0.000263157894736842,0.000864667398559449
0.00909090909090909,-0.000263157894736842,0.000738725856850127
0.0094949494949495,-0.000263157894736842,0.000282393222055506
0.0098989898989899,-0.000263157894736842,0.00531872811806796
0.0103030303030303,-0.000263157894736842,0.00195122218241891
0.0107070707070707,-0.000263157894736842,0.000285814685971826
0.0111111111111111,-0.000263157894736842,7.83875952402311e-05
0.0115151515151515,-0.000263157894736842,3.02915360881081e-05
0.0119191919191919,-0.000263157894736842,1.42045084204688e-05
0.0123232323232323,-0.000263157894736842,7.52786134290193e-06
0.0127272727272727,-0.000263157894736842,4.38082073198941e-06
0.0131313131313131,-0.000263157894736842,2.81113691711741e-06
0.0135353535353535,-0.000263157894736842,2.03881617703097e-06
0.0139393939393939,-0.000263157894736842,1.68354006712525e-06
0.0143434343434343,-0.000263157894736842,1.5293072876752e-06
0.0147474747474747,-0.000263157894736842,1.45891715378018e-06
0.0151515151515152,-0.000263157894736842,1.4179717561331e-06
0.0155555555555556,-0.000263157894736842,1.38446373286728e-06
0.015959595959596,-0.000263157894736842,1.35053600697454e-06
0.0163636363636364,-0.000263157894736842,1.31399087236052e-06
0.0167676767676768,-0.000263157894736842,1.27474618299639e-06
0.0171717171717172,-0.000263157894736842,1.23341611079718e-06
0.0175757575757576,-0.000263157894736842,1.19075928338866e-06
0.017979797979798,-0.000263157894736842,1.14747726485166e-06
0.0183838383838384,-0.000263157894736842,1.10415352801164e-06
0.0187878787878788,-0.000263157894736842,1.06124718125069e-06
0.0191919191919192,-0.000263157894736842,1.01910622814483e-06
0.0195959595959596,-0.000263157894736842,9.77986027927948e-07
0.02,-0.000263157894736842,9.38067373538825e-07
-0.02,0.000263157894736842,2.06578933851559e-06
-0.0195959595959596,0.000263157894736842,2.18934817802548e-06
-0.0191919191919192,0.000263157894736842,2.32255408668339e-06
-0.0187878787878788,0.000263157894736842,2.46629576021388e-06
-0.0183838383838384,0.000263157894736842,2.62154799120111e-06
-0.017979797979798,0.000263157894736842,2.78937817772377e-06
-0.0175757575757576,0.000263157894736842,2.970952312878e-06
-0.0171717171717172,0.000263157894736842,3.16753990035326e-06
-0.0167676767676768,0.000263157894736842,3.38051698823922e-06
-0.0163636363636364,0.000263157894736842,3.61136616018042e-06
-0.015959595959596,0.000263157894736842,3.86167183246134e-06
-0.0155555555555556,0.000263157894736842,4.1331085271463e-06
-0.0151515151515152,0.000263157894736842,4.42741885770206e-06
-0.0147474747474747,0.000263157894736842,4.74637668620082e-06
-0.0143434343434343,0.000263157894736842,5.09172917681078e-06
-0.0139393939393939,0.000263157894736842,5.46510913834582e-06
-0.0135353535353535,0.000263157894736842,5.86790595491012e-06
-0.0131313131313131,0.000263157894736842,6.30107937533396e-06
-0.0127272727272727,0.000263157894736842,6.76489532718884e-06
-0.0123232323232323,0.000263157894736842,7.258556713649e-06
-0.0119191919191919,0.000263157894736842,7.7796950981374e-06
-0.0115151515151515,0.000263157894736842,8.32368212784473e-06
-0.0111111111111111,0.000263157894736842,8.88271445244851e-06
-0.0107070707070707,0.000263157894736842,9.44462667705072e-06
-0.0103030303030303,0.000263157894736842,9.99140066290617e-06
-0.0098989898989899,0.000263157894736842,1.0497378129762e-05
-0.0094949494949495,0.000263157894736842,1.09272650803866e-05
-0.00909090909090909,0.000263157894736842,1.12341653244342e-05
-0.00868686868686869,0.000263157894736842,1.13581229751563e-05
-0.00828282828282828,0.000263157894736842,1.12260092370141e-05
-0.00787878787878788,0.000263157894736842,1.07540583893697e-05
-0.00747474747474748,0.000263157894736842,9.85497118886641e-06
-0.00707070707070707,0.000263157894736842,8.45275252186956e-06
-0.00666666666666667,0.000263157894736842,6.51444582316676e-06
-0.00626262626262626,0.000263157894736842,4.15768764396635e-06
-0.00585858585858586,0.000263157894736842,2.48218886584011e-06
-0.00545454545454545,0.000263157894736842,4.50607301174559e-06
-0.00505050505050505,0.000263157894736842,8.30420367750373e-06
-0.00464646464646465,0.000263157894736842,1.2502566599035e-05
-0.00424242424242424,0.000263157894736842,1.67342234790378e-05
-0.00383838383838384,0.000263157894736842,2.07914420805875e-05
-0.00343434343434343,0.000263157894736842,2.45511563521989e-05
-0.00303030303030303,0.000263157894736842,2.79689971119825e-05
-0.00262626262626263,0.000263157894736842,3.10711010594673e-05
-0.00222222222222222,0.000263157894736842,3.39391003187062e-05
-0.00181818181818182,0.000263157894736842,3.66931758335517e-05
-0.00141414141414141,0.000263157894736842,3.94781842150799e-05
-0.00101010101010101,0.000263157894736842,4.24557969294029e-05
-0.000606060606060606,0.000263157894736842,4.58038163918091e-05
-0.000202020202020202,0.000263157894736842,4.97232834721601e-05
0.000202020202020202,0.000263157894736842,5.44549166432605e-05
0.000606060606060606,0.000263157894736842,6.03091678557943e-05
0.00101010101010101,0.000263157894736842,6.77200058790974e-05
0.00141414141414141,0.000263157894736842,7.73450872799011e-05
0.00181818181818182,0.000263157894736842,9.02642217775125e-05
0.00222222222222222,0.000263157894736842,0.000108402945772146
0.00262626262626263,0.000263157894736842,0.000135522386766649
0.00303030303030303,0.000263157894736842,0.00017982126878029
0.00343434343434343,0.000263157894736842,0.000261973592308156
0.00383838383838384,0.000263157894736842,0.000446494172968472
0.00424242424242424,0.000263157894736842,0.00101731447441814
0.00464646464646465,0.000263157894736842,0.00418369442851813
0.00505050505050505,0.000263157894736842,0.0140997421442012
0.00545454545454545,0.000263157894736842,0.00161272896844283
0.00585858585858586,0.000263157894736842,0.000613618380697929
0.00626262626262626,0.000263157894736842,0.000780094371651577
0.00666666666666667,0.000263157894736842,0.000846716673777942
0.00707070707070707,0.000263157894736842,0.000887532982036548
0.00747474747474748,0.000263157894736842,0.000889255697153653
0.00787878787878788,0.000263157894736842,0.000905320446533584
0.00828282828282828,0.000263157894736842,0.000881668245772512
0.00868686868686869,0.000263157894736842,0.000864667398559449
0.00909090909090909,0.000263157894736842,0.000738725856850127
0.0094949494949495,0.000263157894736842,0.000282393222055506
0.0098989898989899,0.000263157894736842,0.00531872811806796
0.0103030303030303,0.000263157894736842,0.00195122218241891
0.0107070707070707,0.000263157894736842,0.000285814685971826
0.0111111111111111,0.000263157894736842,7.83875952402311e-05
0.0115151515151515,0.000263157894736842,3.02915360881081e-05
0.0119191919191919,0.000263157894736842,1.42045084204688e-05
0.0123232323232323,0.000263157894736842,7.52786134290193e-06
0.0127272727272727,0.000263157894736842,4.38082073198941e-06
0.0131313131313131,0.000263157894736842,2.81113691711741e-06
0.0135353535353535,0.000263157894736842,2.03881617703097e-06
0.0139393939393939,0.000263157894736842,1.68354006712525e-06
0.0143434343434343,0.000263157894736842,1.5293072876752e-06
0.0147474747474747,0.000263157894736842,1.45891715378018e-06
0.0151515151515152,0.000263157894736842,1.4179717561331e-06
0.0155555555555556,0.000263157894736842,1.38446373286728e-06
0.015959595959596,0.000263157894736842,1.35053600697454e-06
0.0163636363636364,0.000263157894736842,1.31399087236052e-06
0.0167676767676768,0.000263157894736842,1.27474618299639e-06
0.0171717171717172,0.000263157894736842,1.23341611079718e-06
0.0175757575757576,0.000263157894736842,1.19075928338866e-06
0.017979797979798,0.000263157894736842,1.14747726485166e-06
0.0183838383838384,0.000263157894736842,1.10415352801164e-06
0.0187878787878788,0.000263157894736842,1.06124718125069e-06
0.0191919191919192,0.000263157894736842,1.01910622814483e-06
0.0195959595959596,0.000263157894736842,9.77986027927948e-07
0.02,0.000263157894736842,9.38067373538825e-07
-0.02,0.000789473684210526,2.06395458828939e-06
-0.0195959595959596,0.000789473684210526,2.18724271247534e-06
-0.0191919191919192,0.000789473684210526,2.32013928804627e-06
-0.0187878787878788,0.000789473684210526,2.46352744371312e-06
-0.0183838383838384,0.000789473684210526,2.61837566223488e-06
-0.017979797979798,0.000789473684210526,2.78574423531618e-06
-0.0175757575757576,0.000789473684210526,2.96679122305511e-06
-0.0171717171717172,0.000789473684210526,3.16277738277701e-06
-0.0167676767676768,0.000789473684210526,3.37506929004661e-06
-0.0163636363636364,0.000789473684210526,3.6051395381499e-06
-0.015959595959596,0.000789473684210526,3.85456243682865e-06
-0.0155555555555556,0.000789473684210526,4.12500299038635e-06
-0.0151515151515152,0.000789473684210526,4.41819605866168e-06
-0.0147474747474747,0.000789473684210526,4.73591141323899e-06
-0.0143434343434343,0.000789473684210526,5.07989879711822e-06
-0.0139393939393939,0.000789473684210526,5.45180496095743e-06
-0.0135353535353535,0.000789473684210526,5.85305185270754e-06
-0.0131313131313131,0.000789473684210526,6.28466155841203e-06
-0.0127272727272727,0.000789473684210526,6.74700916503563e-06
-0.0123232323232323,0.000789473684210526,7.23947953018629e-06
-0.0119191919191919,0.000789473684210526,7.75999842627312e-06
-0.0115151515151515,0.000789473684210526,8.3044037779834e-06
-0.0111111111111111,0.000789473684210526,8.86562107497015e-06
-0.0107070707070707,0.000789473684210526,9.43261302987643e-06
-0.0103030303030303,0.000789473684210526,9.98909526574283e-06
-0.0098989898989899,0.000789473684210526,1.05120609456994e-05
-0.0094949494949495,0.000789473684210526,1.09702596642219e-05
-0.00909090909090909,0.000789473684210526,1.13229628047955e-05
-0.00868686868686869,0.000789473684210526,1.15196683176947e-05
-0.00828282828282828,0.000789473684210526,1.1501931865476e-05
-0.00787878787878788,0.000789473684210526,1.12094230464927e-05
-0.00747474747474748,0.000789473684210526,1.05940591729981e-05
-0.00707070707070707,0.000789473684210526,9.65014986162648e-06
-0.00666666666666667,0.000789473684210526,8.47887405096693e-06
-0.00626262626262626,0.000789473684210526,7.42065718938735e-06
-0.00585858585858586,0.000789473684210526,7.19145350618203e-06
-0.00545454545454545,0.000789473684210526,8.47018919179022e-06
-0.00505050505050505,0.000789473684210526,1.10991598124004e-05
-0.00464646464646465,0.000789473684210526,1.44778470860476e-05
-0.00424242424242424,0.000789473684210526,1.81329443667876e-05
-0.00383838383838384,0.000789473684210526,2.17657915795128e-05
-0.00343434343434343,0.000789473684210526,2.52037549557498e-05
-0.00303030303030303,0.000789473684210526,2.83722010644234e-05
-0.00262626262626263,0.000789473684210526,3.12748272238646e-05
-0.00222222222222222,0.000789473684210526,3.39743967427735e-05
-0.00181818181818182,0.000789473684210526,3.65746336219134e-05
-0.00141414141414141,0.000789473684210526,3.92061523105535e-05
-0.00101010101010101,0.000789473684210526,4.20184348527973e-05
-0.000606060606060606,0.000789473684210526,4.51786859970323e-05
-0.000202020202020202,0.000789473684210526,4.88780771274641e-05
0.000202020202020202,0.000789473684210526,5.33468464667034e-05
0.000606060606060606,0.000789473684210526,5.88823756935479e-05
0.00101010101010101,0.000789473684210526,6.58999491206945e-05
0.00141414141414141,0.000789473684210526,7.50278424762995e-05
0.00181818181818182,0.000789473684210526,8.72957387836471e-05
0.00222222222222222,0.000789473684210526,0.000104532965973125
0.00262626262626263,0.000789473684210526,0.00013027215220596
0.00303030303030303,0.000789473684210526,0.000171960679108804
0.00343434343434343,0.000789473684210526,0.000246760275410384
0.00383838383838384,0.000789473684210526,0.000397038249739453
0.00424242424242424,0.000789473684210526,0.000722156090963704
0.00464646464646465,0.000789473684210526,0.00131691964054518
0.00505050505050505,0.000789473684210526,0.00159021493176822
0.00545454545454545,0.000789473684210526,0.00090314713082985
0.00585858585858586,0.000789473684210526,0.000295935120346635
0.00626262626262626,0.000789473684210526,0.000190214056535742
0.00666666666666667,0.000789473684210526,0.000276899202543533
0.00707070707070707,0.000789473684210526,0.0003295326961267
0.00747474747474748,0.000789473684210526,0.000353042081877165
0.00787878787878788,0.000789473684210526,0.000355710272773411
0.00828282828282828,0.000789473684210526,0.000336265692380379
0.00868686868686869,0.000789473684210526,0.000280392268750732
0.00909090909090909,0.000789473684210526,0.000152418451033241
0.0094949494949495,0.000789473684210526,0.000199150574010834
0.0098989898989899,0.000789473684210526,0.000582623997697873
0.0103030303030303,0.000789473684210526,0.000542858157454962
0.0107070707070707,0.000789473684210526,0.000274945212362681
0.0111111111111111,0.000789473684210526,0.000124626984470961
0.0115151515151515,0.000789473684210526,6.04170836709907e-05
0.0119191919191919,0.000789473684210526,3.21475073987198e-05
0.0123232323232323,0.000789473684210526,1.85994399270616e-05
0.0127272727272727,0.000789473684210526,1.15526161295227e-05
0.0131313131313131,0.000789473684210526,7.6324365726807e-06
0.0135353535353535,0.000789473684210526,5.33617168480054e-06
0.0139393939393939,0.000789473684210526,3.93911761271702e-06
0.0143434343434343,0.000789473684210526,3.06483660924533e-06
0.0147474747474747,0.000789473684210526,2.50423704589258e-06
0.0151515151515152,0.000789473684210526,2.13486020132647e-06
0.0155555555555556,0.000789473684210526,1.88273996258218e-06
0.015959595959596,0.000789473684210526,1.70280123766691e-06
0.0163636363636364,0.000789473684210526,1.567677721461e-06
0.0167676767676768,0.000789473684210526,1.46085200423569e-06
0.0171717171717172,0.000789473684210526,1.37237300199614e-06
0.0175757575757576,0.000789473684210526,1.296220770034e-06
0.017979797979798,0.000789473684210526,1.22871730079573e-06
0.0183838383838384,0.000789473684210526,1.1675813876159e-06
0.0187878787878788,0.000789473684210526,1.11136970246651e-06
0.0191919191919192,0.000789473684210526,1.05914592797317e-06
0.0195959595959596,0.000789473684210526,1.01028382141418e-06
0.02,0.000789473684210526,9.64349060788811e-07
-0.02,0.00131578947368421,2.06027376622597e-06
-0.0195959595959596,0.00131578947368421,2.18302099829101e-06
-0.0191919191919192,0.00131578947368421,2.3152997314153e-06
-0.0187878787878788,0.00131578947368421,2.45798201689954e-06
-0.0183838383838384,0.00131578947368421,2.6120237770482e-06
-0.017979797979798,0.00131578947368421,2.77847114738915e-06
-0.0175757575757576,0.00131578947368421,2.95846636644555e-06
-0.0171717171717172,0.00131578947368421,3.15325271451121e-06
-0.0167676767676768,0.00131578947368421,3.36417778110355e-06
-0.0163636363636364,0.00131578947368421,3.59269403480328e-06
-0.015959595959596,0.00131578947368421,3.84035524959406e-06
-0.0155555555555556,0.00131578947368421,4.10880677008934e-06
-0.0151515151515152,0.00131578947368421,4.39976682481667e-06
-0.0147474747474747,0.00131578947368421,4.71499506057411e-06
-0.0143434343434343,0.00131578947368421,5.0562430987444e-06
-0.0139393939393939,0.00131578947368421,5.42518012622601e-06
-0.0135353535353535,0.00131578947368421,5.82328425486923e-06
-0.0131313131313131,0.00131578947368421,6.25168757392665e-06
-0.0127272727272727,0.00131578947368421,6.71095953248256e-06
-0.0123232323232323,0.00131578947368421,7.2008097783145e-06
-0.0119191919191919,0.00131578947368421,7.71968850350699e-06
-0.0115151515151515,0.00131578947368421,8.26426111056179e-06
-0.0111111111111111,0.00131578947368421,8.82873734329875e-06
-0.0107070707070707,0.00131578947368421,9.40404788468548e-06
-0.0103030303030303,0.00131578947368421,9.97689236071552e-06
-0.0098989898989899,0.00131578947368421,1.05287457251107e-05
-0.0094949494949495,0.00131578947368421,1.1035026938651e-05
-0.00909090909090909,0.00131578947368421,1.14648366981258e-05
-0.00868686868686869,0.00131578947368421,1.17820036515485e-05
-0.00828282828282828,0.00131578947368421,1.19486962313006e-05
-0.00787878787878788,0.00131578947368421,1.19336143032476e-05
-0.00747474747474748,0.00131578947368421,1.17277442325902e-05
-0.00707070707070707,0.00131578947368421,1.13712723665025e-05
-0.00666666666666667,0.00131578947368421,1.09923027152608e-05
-0.00626262626262626,0.00131578947368421,1.08401812631798e-05
-0.00585858585858586,0.00131578947368421,1.12509178611096e-05
-0.00545454545454545,0.00131578947368421,1.2480580113399e-05
-0.00505050505050505,0.00131578947368421,1.45315772385242e-05
-0.00464646464646465,0.00131578947368421,1.71848342873544e-05
-0.00424242424242424,0.00131578947368421,2.01559840276365e-05
-0.00383838383838384,0.00131578947368421,2.32007572327286e-05
-0.00343434343434343,0.00131578947368421,2.61514458594381e-05
-0.00303030303030303,0.00131578947368421,2.8920616106339e-05
-0.00262626262626263,0.00131578947368421,3.14915907470053e-05
-0.00222222222222222,0.00131578947368421,3.39036094533504e-05
-0.00181818181818182,0.00131578947368421,3.62365210217829e-05
-0.00141414141414141,0.00131578947368421,3.85984835188461e-05
-0.00101010101010101,0.00131578947368421,4.11186738191832e-05
-0.000606060606060606,0.00131578947368421,4.39458453600603e-05
-0.000202020202020202,0.00131578947368421,4.72532316205546e-05
0.000202020202020202,0.00131578947368421,5.1251025618523e-05
0.000606060606060606,0.00131578947368421,5.62097536448751e-05
0.00101010101010101,0.00131578947368421,6.25020616216149e-05
0.00141414141414141,0.00131578947368421,7.06785857536506e-05
0.00181818181818182,0.00131578947368421,8.16095472211056e-05
0.00222222222222222,0.00131578947368421,9.67542759421482e-05
0.00262626262626263,0.00131578947368421,0.000118672223777085
0.00303030303030303,0.00131578947368421,0.000151933573525824
0.00343434343434343,0.00131578947368421,0.000204384580792704
0.00383838383838384,0.00131578947368421,0.000287099032803916
0.00424242424242424,0.00131578947368421,0.000404889706793983
0.00464646464646465,0.00131578947368421,0.000521373142865175
0.00505050505050505,0.00131578947368421,0.000535133598206377
0.00545454545454545,0.00131578947368421,0.000400176740140622
0.00585858585858586,0.00131578947368421,0.000219933663532642
0.00626262626262626,0.00131578947368421,0.000107725529004049
0.00666666666666667,0.00131578947368421,0.00010967517482541
0.00707070707070707,0.00131578947368421,0.000142773196275125
0.00747474747474748,0.00131578947368421,0.000162157308601858
0.00787878787878788,0.00131578947368421,0.000164235799161806
0.00828282828282828,0.00131578947368421,0.000147438756200648
0.00868686868686869,0.00131578947368421,0.000106917327331457
0.00909090909090909,0.00131578947368421,4.14495249339543e-05
0.0094949494949495,0.00131578947368421,7.86830096168153e-05
0.0098989898989899,0.00131578947368421,0.00016408743258831
0.0103030303030303,0.00131578947368421,0.000182122616852715
0.0107070707070707,0.00131578947368421,0.00014149460454902
0.0111111111111111,0.00131578947368421,9.24302108897032e-05
0.0115151515151515,0.00131578947368421,5.72871649331412e-05
0.0119191919191919,0.00131578947368421,3.57543273265257e-05
0.0123232323232323,0.00131578947368421,2.30070350225515e-05
0.0127272727272727,0.00131578947368421,1.53753181198357e-05
0.0131313131313131,0.00131578947368421,1.06821170814582e-05
0.0135353535353535,0.00131578947368421,7.70772639019454e-06
0.0139393939393939,0.00131578947368421,5.76782332506949e-06
0.0143434343434343,0.00131578947368421,4.46947715710199e-06
0.0147474747474747,0.00131578947368421,3.57995900619738e-06
0.0151515151515152,0.00131578947368421,2.95689404788676e-06
0.0155555555555556,0.00131578947368421,2.51058435300893e-06
0.015959595959596,0.00131578947368421,2.18317377607847e-06
0.0163636363636364,0.00131578947368421,1.93671876823568e-06
0.0167676767676768,0.00131578947368421,1.74606505996866e-06
0.0171717171717172,0.00131578947368421,1.59441479577942e-06
0.0175757575757576,0.00131578947368421,1.47048008281969e-06
0.017979797979798,0.00131578947368421,1.36662218574461e-06
0.0183838383838384,0.00131578947368421,1.27762618825829e-06
0.0187878787878788,0.00131578947368421,1.1998927297438e-06
0.0191919191919192,0.00131578947368421,1.13090471420659e-06
0.0195959595959596,0.00131578947368421,1.06887504592609e-06
0.02,0.00131578947368421,1.01251326316534e-06
-0.02,0.00184210526315789,2.0547256008288e-06
-0.0195959595959596,0.00184210526315789,2.17666299846812e-06
-0.0191919191919192,0.00184210526315789,2.3080172083353e-06
-0.0187878787878788,0.00184210526315789,2.44964381349564e-06
-0.0183838383838384,0.00184210526315789,2.60248005283122e-06
-0.017979797979798,0.00184210526315789,2.76755098290879e-06
-0.0175757575757576,0.00184210526315789,2.94597524210818e-06
-0.0171717171717172,0.00184210526315789,3.13896996720042e-06
-0.0167676767676768,0.00184210526315789,3.34785421754401e-06
-0.0163636363636364,0.00184210526315789,3.57404999612339e-06
-0.015959595959596,0.00184210526315789,3.81907959673099e-06
-0.0155555555555556,0.00184210526315789,4.08455752359593e-06
-0.0151515151515152,0.00184210526315789,4.372174588144e-06
-0.0147474747474747,0.00184210526315789,4.68367094606461e-06
-0.0143434343434343,0.00184210526315789,5.02079375268894e-06
-0.0139393939393939,0.00184210526315789,5.38523374769878e-06
-0.0135353535353535,0.00184210526315789,5.77853341618399e-06
-0.0131313131313131,0.00184210526315789,6.20195745362141e-06
-0.0127272727272727,0.00184210526315789,6.65631424827318e-06
-0.0123232323232323,0.00184210526315789,7.14171537623586e-06
-0.0119191919191919,0.00184210526315789,7.6572594894623e-06
-0.0115151515151515,0.00184210526315789,8.20062899551338e-06
-0.0111111111111111,0.00184210526315789,8.76759530449775e-06
-0.0107070707070707,0.00184210526315789,9.35144575471469e-06
-0.0103030303030303,0.00184210526315789,9.94237997627324e-06
-0.0098989898989899,0.00184210526315789,1.05269863937247e-05
-0.0094949494949495,0.00184210526315789,1.10880156672019e-05
-0.00909090909090909,0.00184210526315789,1.16048338394553e-05
-0.00868686868686869,0.00184210526315789,1.20551740671581e-05
-0.00828282828282828,0.00184210526315789,1.24190919012272e-05
-0.00787878787878788,0.00184210526315789,1.268625232413e-05
-0.00747474747474748,0.00184210526315789,1.28674827763314e-05
-0.00707070707070707,0.00184210526315789,1.30100273236996e-05
-0.00666666666666667,0.00184210526315789,1.32115046161452e-05
-0.00626262626262626,0.00184210526315789,1.36194171472489e-05
-0.00585858585858586,0.00184210526315789,1.43981966504711e-05
-0.00545454545454545,0.00184210526315789,1.5663833449309e-05
-0.00505050505050505,0.00184210526315789,1.74269277270534e-05
-0.00464646464646465,0.00184210526315789,1.95908685696544e-05
-0.00424242424242424,0.00184210526315789,2.19993690373271e-05
-0.00383838383838384,0.00184210526315789,2.4492218486009e-05
-0.00343434343434343,0.00184210526315789,2.69430457583261e-05
-0.00303030303030303,0.00184210526315789,2.92760280920921e-05
-0.00262626262626263,0.00184210526315789,3.14674878725724e-05
-0.00222222222222222,0.00184210526315789,3.35391191519391e-05
-0.00181818181818182,0.00184210526315789,3.55483401508875e-05
-0.00141414141414141,0.00184210526315789,3.75796190620103e-05
-0.00101010101010101,0.00184210526315789,3.9738998891341e-05
-0.000606060606060606,0.00184210526315789,4.21528400477332e-05
-0.000202020202020202,0.00184210526315789,4.49712760534622e-05
0.000202020202020202,0.00184210526315789,4.83771357239799e-05
0.000606060606060606,0.00184210526315789,5.2602159169347e-05
0.00101010101010101,0.00184210526315789,5.79542901998258e-05
0.00141414141414141,0.00184210526315789,6.48626390889573e-05
0.00181818181818182,0.00184210526315789,7.3949495433654e-05
0.00222222222222222,0.00184210526315789,8.61370410288452e-05
0.00262626262626263,0.00184210526315789,0.000102773777958354
0.00303030303030303,0.00184210526315789,0.000125673856646641
0.00343434343434343,0.00184210526315789,0.000156695513199446
0.00383838383838384,0.00184210526315789,0.000195962336632868
0.00424242424242424,0.00184210526315789,0.000237693148636221
0.00464646464646465,0.00184210526315789,0.000265806584562588
0.00505050505050505,0.00184210526315789,0.000259429746895377
0.00545454545454545,0.00184210526315789,0.000213104086666573
0.00585858585858586,0.00184210526315789,0.000146592165286185
0.00626262626262626,0.00184210526315789,8.87964859985612e-05
0.00666666666666667,0.00184210526315789,6.3148025585802e-05
0.00707070707070707,0.00184210526315789,6.7946001660839e-05
0.00747474747474748,0.00184210526315789,7.69140477113311e-05
0.00787878787878788,0.00184210526315789,7.77668652928867e-05
0.00828282828282828,0.00184210526315789,6.74530700007614e-05
0.00868686868686869,0.00184210526315789,4.53978698834449e-05
0.00909090909090909,0.00184210526315789,1.81653302848051e-05
0.0094949494949495,0.00184210526315789,3.57145728980229e-05
0.0098989898989899,0.00184210526315789,6.59138625738659e-05
0.0103030303030303,0.00184210526315789,7.87653758476035e-05
0.0107070707070707,0.00184210526315789,7.32928234913557e-05
0.0111111111111111,0.00184210526315789,5.87121218441881e-05
0.0115151515151515,0.00184210526315789,4.34749830399867e-05
0.0119191919191919,0.00184210526315789,3.11943586535758e-05
0.0123232323232323,0.00184210526315789,2.23011131712092e-05
0.0127272727272727,0.00184210526315789,1.61251251638731e-05
0.0131313131313131,0.00184210526315789,1.18811947033393e-05
0.0135353535353535,0.00184210526315789,8.95127207767433e-06
0.0139393939393939,0.00184210526315789,6.90457564257925e-06
0.0143434343434343,0.00184210526315789,5.45354887217912e-06
0.0147474747474747,0.00184210526315789,4.40832460353899e-06
0.0151515151515152,0.00184210526315789,3.64303245745189e-06
0.0155555555555556,0.00184210526315789,3.07332773124485e-06
0.015959595959596,0.00184210526315789,2.64195376571697e-06
0.0163636363636364,0.00184210526315789,2.30954505923449e-06
0.0167676767676768,0.00184210526315789,2.04872995557792e-06
0.0171717171717172,0.00184210526315789,1.84029264805287e-06
0.0175757575757576,0.00184210526315789,1.67063021799819e-06
0.017979797979798,0.00184210526315789,1.53003881022292e-06
0.0183838383838384,0.00184210526315789,1.4115426376462e-06
0.0187878787878788,0.00184210526315789,1.31008594565671e-06
0.0191919191919192,0.00184210526315789,1.22197167095531e-06
0.0195959595959596,0.00184210526315789,1.14446960749421e-06
0.02,0.00184210526315789,1.07554180560582e-06
-0.02,0.00236842105263158,2.04728147436438e-06
-0.0195959595959596,0.00236842105263158,2.16814231565424e-06
-0.0191919191919192,0.00236842105263158,2.29826848618519e-06
-0.0187878787878788,0.00236842105263158,2.43849390321104e-06
-0.0183838383838384,0.00236842105263158,2.58973121105876e-06
-0.017979797979798,0.00236842105263158,2.75297768556952e-06
-0.0175757575757576,0.00236842105263158,2.9293207979917e-06
-0.0171717171717172,0.00236842105263158,3.11994304351981e-06
-0.0167676767676768,0.00236842105263158,3.32612547452073e-06
-0.0163636363636364,0.00236842105263158,3.54924915676986e-06
-0.015959595959596,0.00236842105263158,3.7907934722593e-06
-0.0155555555555556,0.00236842105263158,4.05232980471115e-06
-0.0151515151515152,0.00236842105263158,4.33550864179798e-06
-0.0147474747474747,0.00236842105263158,4.64203748904316e-06
-0.0143434343434343,0.00236842105263158,4.97364619714964e-06
-0.0139393939393939,0.00236842105263158,5.33203535482242e-06
-0.0135353535353535,0.00236842105263158,5.71880232465563e-06
-0.0131313131313131,0.00236842105263158,6.13533839944502e-06
-0.0127272727272727,0.00236842105263158,6.58268965401952e-06
-0.0123232323232323,0.00236842105263158,7.0613738051441e-06
-0.0119191919191919,0.00236842105263158,7.57114657554025e-06
